Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression,CGPA_copy,Useless_Column,Random_Noise
1266,23.0,male,Medical,7.104490959661251,5.685224822777622,3.9019881006414283,2.48060499553848,124.84556059960374,2.856857575600909,False,7.102815117888661,A,0.5854549619023482
1737,24.0,Male,Engineering,6.728393025642067,5.105919969278784,3.9288033616999227,4.474813656313993,264.527421507418,4.267565508048866,True,6.7277798207021675,A,0.530330070391844
1789,22.0,Male,Arts,7.3596455298906935,,5.043559357257938,1.9309884078796768,183.88453550942444,6.686438761408221,False,7.358097081704969,A,0.3776286323317376
2168,21.0,Male,Engineering,7.741042052211548,6.427889302693842,4.462986041163466,0.939719571983729,158.26522153662776,2.0,False,7.740127562941413,A,0.41226811948928366
1050,25.0,Female,Arts,8.84859116995353,7.206443933858181,7.094137353867115,0.5110291090329131,124.43486578613607,7.16590241524537,False,8.847799659652571,A,0.24987917954172445
1044,21.0,Male,Science,7.5959052835718275,6.870559132217799,5.67221321694006,2.4349035814538667,144.22719102430807,3.561895047620405,False,7.5949283257386915,A,0.41576536595180036
1193,23.0,Female,Science,6.390037830997693,6.115351545994943,2.4374001605699784,6.531610194916046,134.13487723651778,5.106743259501957,True,6.389699933910989,A,0.10205671887366918
1876,22.0,Male,Medical,7.389673995923965,5.7896254307240245,6.091300540438699,,223.7289001629963,6.728939734608885,False,7.390640754756081,A,0.44049176852980043
1114,22.0,Female,Science,7.401151239486681,5.073343815682874,5.472119458384381,3.8982406812919397,180.50251950107685,4.65948420459953,False,7.401035411586314,A,0.3328920843554545
1356,26.0,Male,Business,8.560219384980146,6.288544329245629,8.669476788365486,6.775519105280223,101.00738242819672,4.04706079094226,False,8.562392091603765,A,0.17878286594669535
1611,25.0,Male,Science,6.52536418496098,4.977092462168225,,2.986614576037939,119.90228661768583,5.766826163141646,True,6.524600028457673,A,0.4708167822838516
1733,26.0,Female,Business,8.104178295541594,6.775352437350116,6.196788800418904,0.5085778313846463,150.9903105720186,5.6219530848673305,False,8.103242842395629,A,0.19921483509393956
2099,18.0,Male,Science,7.099411041515701,5.854041085620021,5.255036471381856,3.492991088867428,184.18247289136184,8.117886313072926,False,7.098828892509343,A,0.020569056187008106
1108,23.0,Male,Medical,8.425536675940826,5.774481660584551,7.87315203735929,1.1065299204363184,111.37515448402497,4.061192360626049,False,8.426253676375541,A,0.5793794049844859
1989,20.0,Male,Engineering,6.593137194986526,5.205251375541639,3.3401262593181826,2.6534521748581357,43.09605005393398,6.4086066114796125,False,6.591365612627578,A,0.2349605348447361
1156,23.0,Male,Science,7.771885576413543,7.603308411976382,4.651811464256964,3.3143013255021687,224.43579277158432,4.622301320106766,False,7.771960778823377,A,0.5848575129737519
1906,24.0,Male,Business,8.486479555481775,6.910404148905226,8.703794055039227,3.020564127650363,139.64868084096096,5.731625365844185,False,8.486382754216965,A,0.4895470679395497
1712,22.0,Female,Science,8.655511577593773,6.739085649499087,6.67863062727654,7.399380544187465,140.33258895261778,3.4177570652147877,False,8.655210745972445,A,0.7205856967409449
1433,25.0,Male,Medical,7.488679894833158,7.101302519146959,4.463704837168198,4.30988324165897,146.38114481317479,6.834091095167306,False,7.48967281149336,A,0.9294595176410199
2062,24.0,Female,Arts,8.420103830828554,4.073063532747825,7.986480319832959,1.9078520832343833,177.98956900497043,5.196646753813425,True,8.420467615774204,A,0.21458203741288162
1169,21.0,Female,Science,8.17292528658902,7.166288089135309,5.682947657624864,2.1303146004648474,166.8723873553743,3.6259831428084883,False,8.172728658890648,A,0.5062331497548033
1234,24.0,Female,Science,8.016619706129212,,7.027522059290161,2.313920446135627,264.0324153260466,4.632332718183248,False,8.016294372194144,A,0.11383497719548397
1615,24.0,Female,Business,8.012326999108105,6.5339920940995295,4.661649468397093,5.270763134659893,167.5026605456464,8.334666766868702,False,8.01134265734189,A,0.7309694111642221
1922,23.0,Female,Science,6.899382336822146,6.1085075820514065,,5.085841549141222,173.16881405953143,6.917048108219632,False,6.900968526329931,A,0.8459764431198916
1328,18.0,Male,Engineering,7.618076982494599,7.110391451621719,5.479331010085042,5.961598802756332,154.19751536468246,5.861726849309663,True,7.617711928151733,A,0.5609296292812848
1912,19.0,Female,Medical,7.563468325481602,5.18938120749565,4.919937733357234,0.669059438746022,164.65450459383433,3.5924519212698254,False,7.564504370732917,A,0.10661657436628691
2055,18.0,Male,Arts,6.609354293574322,4.6811696941838346,4.8264907362808245,1.6301389734717855,131.34559967564564,8.059376031342333,False,6.608776818553401,A,0.25422095446517834
1886,24.0,Female,Engineering,8.365117783031176,7.1549525118199435,6.271809934246013,3.0259014476740185,9.001727085323012,2.2455843868991443,False,8.363162814486918,A,0.21284845171645728
1307,20.0,Female,Business,6.591748013180336,6.821795337146379,3.276261064192046,0.9114831372722643,133.63427713973743,8.43914139152302,False,6.592745314928645,A,0.6365485996930432
1045,18.0,Female,Engineering,7.564549448185776,5.435043410309408,4.435107915464772,1.2608663302696126,218.47595817062216,4.102167325186656,False,7.563416307890632,A,0.377759247066765
1291,25.0,M,Science,7.376390079538492,7.2063681820848835,2.9258927445520597,5.0444937279302335,150.33186831775623,3.776882238244381,False,7.376303157601465,A,0.20250600308642241
1610,25.0,Female,Science,8.008478836968997,8.84113217922403,5.684018273163693,2.70162315002303,141.97020853469797,2.0,False,8.009046811427822,A,0.32328953904201196
1064,26.0,Female,Arts,6.7071706325973395,4.770379040319136,4.304833079561906,3.084557153339096,147.61426611430957,4.669014671521609,False,6.706993496717462,A,0.6864821872720255
1345,26.0,Male,Engineering,8.826381634422528,8.178963658035304,5.9412408450077665,0.9385896524038988,180.55487906478513,3.3296412597788434,False,8.82779058252911,A,0.6159434423984318
2094,21.0,Female,Engineering,6.68523261821943,,4.971526100478707,,178.78395093135072,8.443346601341755,True,6.68691617393167,A,0.6457841753035913
1983,22.0,FEMALE,Business,8.295459933669276,4.237312514667835,7.691347668992879,3.207989141696036,232.24467044849868,2.909920646337201,False,8.295496658697541,A,0.7265400015621563
1171,18.0,Female,,7.377146718185802,6.241706652108614,5.06930491372243,6.597238574542676,129.75141581240302,2.0,False,7.37622622083799,A,0.30277153196645235
1729,22.0,Male,Science,6.959206112512028,4.9894322483787965,4.43257217395369,3.9865578673478557,203.20140452436578,3.8745060779085176,False,6.957941661163745,A,0.9714037535434668
1923,22.0,Female,Engineering,8.339196294212869,6.287027015487695,,2.637954879885085,151.69532229060272,2.7359569007577567,False,8.340924253670822,A,0.41557027955933024
2133,25.0,Male,Business,7.56423219071188,7.669702178103898,4.0651562248307975,,146.9414480816849,4.752394762374049,False,7.5645194875559625,A,0.4277120965269141
1778,19.0,Male,Arts,8.056043918000222,6.9954696742668805,5.70801435256711,2.615542575810167,163.01770941687147,3.9390917509826697,False,8.056945899295398,A,0.8952043947939167
1740,26.0,Male,Science,7.220369718412053,,5.620771078718358,6.277138674970297,106.67266378628456,6.743101520919752,False,7.221950465120874,A,0.6016544208097424
1539,22.0,Male,Medical,8.044810668973076,6.023366828099511,4.338028259156476,1.617680219267728,205.63503044075316,6.01309644370833,False,8.044363364166074,A,0.9561237239599569
1869,22.0,Male,Engineering,8.245783404207959,9.180911696957278,5.550580290021332,3.241208057102238,151.894447336883,8.619454265002581,False,8.245239576238683,A,0.06525997523876337
1077,20.0,male,Science,8.29176544637428,9.028261679933776,5.06946494719121,3.1602220566222408,122.84286362076335,2.974650975963355,False,8.290694496135655,A,0.43017462123828976
1766,25.0,Female,Science,7.578831846029952,7.3985766631789724,4.921081860416916,0.9366583696883959,125.80228122476248,4.544082174864868,False,7.5791927947443005,A,0.5049922610185026
1933,20.0,Female,Arts,7.734582342519417,5.83139536753628,5.646581738899477,4.4314143935586845,127.215843129022,7.948250871670348,False,7.733323479056783,A,0.3480461323397299
2119,24.0,Female,Engineering,8.679845219053295,8.20529112568374,7.779297462407859,2.8459691763804744,177.6445206071078,4.81569532899916,False,8.68017412022258,A,0.32052437296392267
1079,23.0,Male,Business,8.97126179207526,6.479795931519889,6.840411314653908,4.538411555684348,227.03070760975803,3.6257015869737326,False,8.973395122805693,A,0.3034966731891301
1595,20.0,Male,Arts,8.204490439698587,6.34147854462425,7.130041876680656,2.2197804063998428,,,False,8.20516793604451,A,0.665627337999162
1495,20.0,Male,Medical,7.429744367716562,5.702495993289684,3.556054287371073,3.0598437294203906,213.29736568315764,6.411379837109843,False,7.430354385292549,A,0.13064961263145092
1494,23.0,Male,Business,7.454264853371754,7.378176073185065,2.8348298045947407,2.83638694785215,199.3337589336214,3.852608046857333,False,7.454400382834957,A,0.6640355507686939
1755,22.0,Female,Arts,7.44816619529659,6.415141289930645,5.015370026025347,1.1702808805679512,154.4499705963613,4.014158464181929,False,7.447905502104468,A,0.5320809930321977
1244,23.0,Male,Science,8.07582727906731,7.3555969104141194,,,109.36212347597811,6.263926066969617,False,8.075597314734907,A,0.32106272184594875
1951,18.0,Male,Medical,6.901576326448995,7.160304491640439,2.7679148841022205,1.07979737239668,133.28425363162773,7.994333834738468,True,6.901737805879308,A,0.3832935130158951
2014,20.0,Male,Engineering,6.9060941095186505,5.386011043053167,4.658798558588994,,265.6421853138137,6.912785903364671,True,6.907453905329955,A,0.8252957553419343
2064,24.0,male,Science,6.717943028178691,6.070324796514591,4.0009762790594054,2.292063695360138,203.0039741359456,3.490105121599414,False,6.717094258088143,A,0.008720954223112032
1544,19.0,male,Arts,7.057939078410781,5.704191499235883,3.222552187573679,2.9223473806750033,295.64832266025655,6.98385983941786,True,7.056842243724691,A,0.6075533591516893
1071,25.0,male,Arts,7.409398505499002,4.266567578593333,5.492410943121546,2.8274979006428573,121.73998432504499,6.801478855314455,False,7.4101785638351325,A,0.7231496052696904
1543,19.0,Male,Science,6.917879609270295,6.387181791097813,3.8519667273195433,1.0295465033444313,170.3363113477241,3.223549100499495,False,6.917079785698778,A,0.5524650667772937
1024,26.0,Female,Medical,8.576258748804333,8.411494506947369,4.891381491754185,2.9089973354616494,189.23686925537643,4.5231766878689275,False,8.575580734345813,A,0.2445198061720758
1808,18.0,Male,Science,8.118440932808099,6.1838272997851575,4.456083574344625,0.8235816515742793,179.6233628676149,6.169489813785585,False,8.118135679350532,A,0.005559085369548855
2174,19.0,Male,Engineering,7.213777230448242,4.597275950479693,4.465082785161041,3.632636750847565,77.73798308795737,6.84944412250048,False,7.212302692317515,A,0.10644942619474118
1059,24.0,Female,Medical,7.958404813064483,3.653365366323783,6.179775126997746,2.6607478613275855,115.89347497693515,4.113391545599152,True,7.957938712067793,A,0.39103879549019605
2025,25.0,Male,Business,8.34384967065416,,6.566737841075853,5.599650713524283,302.3089937656771,6.470423895290592,False,8.344118500824656,A,0.5802401414033453
1949,26.0,Female,Business,7.37191589636611,5.97034122516086,5.360632031192136,1.1397080433712685,113.29170699241226,5.467844330946304,False,7.374137888655294,A,0.472921137197278
2121,18.0,Male,Science,6.102985655484213,4.645640065365491,1.1588939215120675,3.402506831591473,160.6338087160867,6.461851735455822,False,6.1029000390452985,A,0.21274040984159737
1627,21.0,Male,Medical,7.397979989926095,5.558889789301784,5.614903377470851,4.054090155257606,149.21331414019977,10.0,True,7.397724039921491,A,0.5228232412156282
1082,21.0,Female,Engineering,8.3304639326554,7.733097284664586,6.785901018301878,5.914983284531926,33.161690058610986,7.6250670326198335,False,8.330724068063,A,0.8316719542598827
1372,23.0,Male,Medical,8.669394794085846,8.04791563834189,4.525812692047269,2.545366731615836,,6.2550937071317065,False,8.66902977367932,A,0.3863116868643608
2036,24.0,Female,Business,8.34524708147904,7.011348736183312,5.701422239851532,3.7263402254170606,256.14499954620715,3.0732066511815974,False,8.345679612028809,A,0.9535812796736063
1175,24.0,Female,Arts,8.540716161511334,8.771658662507052,4.848833126081019,2.4846358677837346,65.08999359104918,8.138078671830463,True,8.540100878398569,A,0.36586861408698734
1304,26.0,Male,,6.955858070093863,5.5078290735283115,,1.971390772329124,106.15725148792677,,False,6.954998414281059,A,0.7169346622907508
1807,22.0,Male,Engineering,8.80849705848663,9.706116055708023,6.265908606337334,2.1830522549624645,164.77668548963152,5.220780203068441,False,8.808399597640662,A,0.9180192226267826
1523,19.0,Female,Business,6.4140692415639045,5.21166112503492,4.759560585765471,3.2947000591044326,112.84096052260814,7.5721559011495785,False,6.412065097680391,A,0.2785257845815775
2049,24.0,Male,,7.605729131559018,4.270108805464957,,3.136970062060529,103.46343124430373,3.433437545326495,False,7.607200139472508,A,0.8550684780198353
1882,25.0,Male,Science,7.117697035821528,8.311844819744378,2.5169412440192227,3.370181953070818,241.16326053873075,6.107528151034382,False,7.118776604606428,A,0.2761800952275212
1171,18.0,Female,,7.377146718185802,6.241706652108614,5.06930491372243,6.597238574542676,129.75141581240302,2.0,False,7.378348892017233,A,0.643535380704444
2180,18.0,male,Medical,6.8448452716742825,6.3654033198672995,4.510064999648295,2.0312936102128716,160.3218682068281,7.2287778853578635,True,6.844882355285432,A,0.980895990336202
2071,24.0,Male,Medical,6.829777629167009,6.509592835458576,,3.223227573490089,127.04038434814788,2.9923409150941773,False,6.830098074931794,A,0.10029883452578314
1052,19.0,Male,Science,9.524138569489907,7.676229046006187,8.626708304174668,2.9039826679558898,182.56058079361972,6.977891808246893,False,9.526822946096702,A,0.3793954660399921
1483,20.0,Male,Business,7.757273190165363,7.664597577036477,5.880886492617261,2.6350151598051275,117.50544829234335,,False,7.756722968413927,A,0.7487768336204009
2056,26.0,Female,Medical,6.673960766954284,5.002846641027449,5.284460748533583,,127.3658595542236,4.796071142350984,False,6.674090826509004,A,0.466236900694864
1591,25.0,Female,,7.134058718063968,8.47119235212348,4.780828952608182,0.19484889650962245,161.28444205794224,4.302882654190642,False,7.134935424641344,A,0.9981491683734627
2067,26.0,Female,Business,6.07460803741273,,0.7814795097409686,5.660105340014892,166.35315737828802,3.300658583982382,True,6.073777856824932,A,0.3916584680894054
1901,18.0,Female,Business,7.837106214939077,7.8792522091493815,3.8470357925578007,5.214465224183453,173.60494831083136,6.2486364547402005,False,7.835931274849771,A,0.8690476101834836
1124,22.0,Female,,7.279406554550762,,2.101116468589084,3.5220901649947596,78.05937644909929,6.420449346412577,True,7.279835274223668,A,0.3807305182848445
1210,25.0,Male,Business,6.69114530675935,8.288149210755886,2.3199101092326346,4.779007934180735,95.75465003105518,,False,6.6903637188771246,A,0.8379509443764327
1554,20.0,Male,Business,8.655571665836531,5.855483612520664,7.775618483562539,4.364681271194276,221.4930487590087,4.896173571166169,False,8.65483411069131,A,0.07000992196649158
1055,22.0,Female,,7.846982219295322,5.460872139401257,5.105203277549191,-2.3744805613978626,122.2838886439782,4.451246666124031,False,7.846317243807834,A,0.5216293528858401
1732,21.0,Male,Medical,5.968886091329984,5.169436430074353,1.1911881237565045,0.26694273442801597,118.03585961788352,7.2033597464581005,False,5.968598094438985,A,0.016762772363767664
1364,26.0,Female,Arts,6.629145225595394,5.13175177201861,3.019365279733385,3.990473527692239,197.7213248275846,5.816594074435832,True,6.629867128379265,A,0.12326364578576832
1718,22.0,Male,Business,8.520098591736508,7.0223047486052765,5.513970798792205,4.461166377262845,238.60851787189245,,True,8.520081535912617,A,0.8722811669954791
1057,22.0,Male,Business,6.834994314646441,6.8488798134401865,2.5283342883432933,1.1937370628926491,268.6185220867908,,False,6.835728004377844,A,0.731130650620499
1087,18.0,Female,Engineering,7.41096149791332,5.32027768681007,4.604614774762635,2.4547335709698443,29.117131143995095,8.833217816629844,False,7.409300226010546,A,0.12297238717808479
1514,25.0,M,Business,7.590011277639113,10.171437474796189,4.0573883319547015,4.36047870753907,181.8951591445649,3.760565275350192,False,7.589546733277112,A,0.6768785783422281
1799,20.0,Male,,8.340301095622952,8.632063816541145,5.610694704812414,2.9721526268937564,170.24958832913038,4.672768295298585,False,8.34099958078001,A,0.27729441917200814
1110,24.0,Female,Arts,7.326622102801663,4.200083038978147,5.006461463514739,4.982146560082557,136.60261667676093,3.4175215273757726,True,7.328226284921809,A,0.10794895427725915
1711,24.0,FEMALE,Science,8.350975107739082,7.914141020381997,5.437719151139465,6.5403635572428005,183.48702071697926,3.2971715776384327,False,8.350513081245943,A,0.5624044218821825
2193,19.0,Female,Engineering,7.737704219907113,6.31516002010896,4.842820019528284,1.3619299994379344,189.79292641538973,3.0496314853376996,False,7.73761234063442,A,0.5073582216517943
1840,26.0,Male,Business,8.579933274323679,4.865539002976817,7.395541789776474,1.8789224942589158,90.44803155016862,4.7646007575073455,False,8.578794503429663,A,0.26730515772505203
1573,20.0,Male,Medical,7.00070411051202,4.972457085512321,3.500022828784404,4.929425321128784,110.70626152140167,6.598675836892998,False,7.000762831004264,A,0.06482772229999068
1937,19.0,Female,Engineering,8.078297176559438,4.869347304892381,7.540649361143739,2.773271221415402,241.95767354358767,7.571978946771845,False,8.077505516853057,A,0.4201767775255274
1424,23.0,Male,Science,7.82333661224782,,7.551189137642475,3.227306047027625,92.61025118541826,6.406160149375526,False,7.823283579803408,A,0.2194431486932915
1905,22.0,Female,Medical,7.5450460607406145,6.055555268406671,5.884775369472909,2.2447490832281973,117.11045250937781,4.868692582318772,False,7.545215296056606,A,0.9231393326245212
1863,19.0,Male,Medical,8.511957023990568,7.344977769967742,6.1196273294494405,3.089956754471872,109.01546356745932,5.796569213583173,False,8.513131591111316,A,0.8945816628234634
1963,25.0,Male,Engineering,7.832912212173506,6.2909905253345615,6.908358292658146,4.2330881345709255,,4.468506830751657,False,7.834145427580025,A,0.9021277233516458
2095,20.0,Female,Engineering,8.414006140043446,7.827207549803344,4.9365429114911015,2.234486645043403,,5.80483092311751,False,8.41329287331435,A,0.8282219839376573
1429,18.0,Male,Science,8.08397550550558,7.058596128999536,6.116500383124514,,45.55221411922358,8.188809944180488,False,8.08279990049727,A,0.12589041824989755
1430,24.0,Male,Engineering,7.851162528138116,5.286957298572419,6.162843780276072,2.896401607561346,110.04285625444248,5.460679625829825,False,7.85165318773353,A,0.2801939513709779
1637,20.0,Female,Science,7.569174084734633,6.752641604947096,5.599287134067701,4.520227547489663,74.8888672692053,5.060018164573246,False,7.569062586569989,A,0.736236597043577
1425,21.0,Female,Engineering,6.560611865976483,5.98692276248945,3.997492447467946,1.810781501210752,273.5859539603844,5.471729481578744,True,6.56007432320792,A,0.6571664965217826
1786,23.0,Female,Arts,6.847410374980388,5.150084773877414,3.717522828637428,4.217047292598344,80.7248631344205,4.033211330643901,False,6.8466475983114385,A,0.8870648066352316
2102,22.0,Male,Business,8.057935966865028,7.345028414147801,6.4878415095508934,6.169586052058147,214.3805571576994,5.16640906781425,False,8.05799868878109,A,0.6248746951676385
1677,23.0,Male,Engineering,8.107002071100604,7.382880032336196,5.5958510794684875,3.9173713737713043,108.9249786703287,6.846323210082935,False,8.105392219917272,A,0.8933842040969141
1708,23.0,FEMALE,Science,7.821724939523209,5.930584479657153,6.676361295399734,2.6119859256073528,226.47543992288038,5.526803716436078,False,7.820444759017459,A,0.6364621277574015
1833,22.0,Male,Engineering,8.226150547387897,5.645535000580444,5.712224484294637,0.9225319159435292,240.1269088796768,5.514731875700746,True,8.22562178928938,A,0.6065889146836446
1378,24.0,Female,Business,6.570042231011428,6.296539141159467,2.867356896429327,2.2162698706306987,232.39049507331887,,False,6.569499707131503,A,0.8624961914161383
1295,22.0,Male,Engineering,8.08851357251712,8.236470435237322,5.128998597507823,5.792118839206069,22.374147383048296,5.281038180785865,False,8.090581335023634,A,0.832328733983278
1773,18.0,Female,Business,6.881607388798172,7.325182981410816,2.756509623686949,1.9466686622520015,101.6359516229061,3.8400544460404507,False,6.881598262804699,A,0.9385344329335886
2005,19.0,Male,Engineering,8.049977102067485,6.085811759308522,7.671557688863443,2.6305820905127386,97.65689350237243,6.19946563322767,True,8.048922477856152,A,0.36199354214285717
1678,18.0,Female,Engineering,8.075253091131362,4.870083926169452,7.925208476262528,2.548705957099904,155.93492872578665,5.119176485979909,False,8.075021350244716,A,0.8194251498104737
1530,26.0,Male,Engineering,7.2302852059654565,6.975690202648481,4.235034235498616,2.554296540376033,268.5205870707315,4.000209937239327,False,7.230016754601228,A,0.9282498975561949
1946,19.0,Male,Arts,7.3331147972701185,7.24444687271763,2.940424010647037,1.469640659509446,282.0661883252756,4.225037101365693,False,7.331906055565358,A,0.24850407875003067
1439,18.0,Male,Science,7.7363756182027,5.8079618132869975,6.794941803480516,2.0338714913820546,156.6108346668815,3.1298519133934883,True,7.736082322680495,A,0.34845702165091297
1287,19.0,Male,Arts,7.84370360673108,6.1049487219691905,5.8672323752967825,2.692142181088083,192.78285391227197,7.657669828519882,False,7.841817809376597,A,0.41382194023866903
2075,22.0,Male,Business,8.7045092287448,9.877336943919394,7.7592530042338455,3.0753380564084596,36.5776651374745,7.312020855141217,False,8.70360804309419,A,0.09362140633919336
1414,19.0,Female,Engineering,7.357616054526502,7.566952781032409,4.317323998941999,3.0624709208558203,160.60725826578917,4.792295958260298,False,7.358400685739885,A,0.6413384744331628
1962,21.0,Male,Engineering,7.350347059016686,7.277136772663474,4.7459862394679515,1.9327727742073078,-37.91428912465085,6.9690218226172345,False,7.350887570727952,A,0.09521137094676635
1880,23.0,Male,Science,6.434742290215785,4.756690943885424,,0.5185845415162036,265.08986367772616,5.763914602658478,False,6.433507944645287,A,0.7438719778032219
1909,21.0,Male,Engineering,6.113916709707242,5.448122210980164,4.136362213342677,7.031105183358727,150.44309844781955,8.543118819004404,False,6.113604863360408,A,0.010479153894384141
1662,24.0,Male,Arts,7.477087603237579,-1.0,5.450922210146805,1.0529405081707428,227.23021455048527,3.6326584311641965,False,7.478368376553722,A,0.8148083485866593
1383,26.0,Female,Engineering,8.50859429803805,8.57290194395372,5.526964513981877,2.55283822565214,150.78323554052642,2.5037092311693536,False,8.509029303415852,A,0.9328591348795976
1411,19.0,Female,Engineering,8.574859495568878,5.666641709689577,,4.936143722301952,146.80555208165532,6.327816821478133,False,8.575675755183466,A,0.7075691599759386
2153,21.0,Female,Science,6.229567463952459,7.263012005919118,2.2811174501470375,4.02563630767038,140.27192960136495,6.632815765343212,False,6.22944381665428,A,0.49121034484658366
1011,22.0,Female,Business,8.094913821806704,8.383998181998736,6.076588413125095,2.263349448101671,160.75030647605246,5.31985560838279,False,8.095007187668013,A,0.8072584148330358
1148,20.0,Female,Engineering,7.91566038024696,3.8689478110311097,4.751524286473968,1.4829379100083004,225.30950500228334,5.0098648568132695,True,7.915000822353317,A,0.273221701454167
2000,22.0,Male,Medical,6.597933387669354,5.3995412642470875,3.7713880039999323,4.380193726073616,142.2107896996468,6.768759308991502,False,6.597681167811095,A,0.711733126662779
1967,23.0,Male,Business,7.765632072594832,6.3059347963505035,6.2136762325784005,2.573584393596071,149.52534059251641,6.584109301097394,False,7.764973372428656,A,0.7796071213096329
1454,18.0,Female,Science,8.549280796114216,5.321708184859036,8.358247499621637,0.5131574876476597,78.70807865277978,5.485800476181715,False,8.548624295864586,A,0.4422818724536215
2161,23.0,Female,Business,8.313910206053219,7.112849539056216,5.639671124297412,1.232449849891828,247.46987075740535,2.9114401007473223,False,8.312001206964608,A,0.7951702038987456
1959,26.0,Female,Engineering,6.906585947615883,5.289240826894096,3.6243761716845406,3.0951323577641077,160.00411017800155,2.0,True,6.905743714203081,A,0.2988520840747373
1567,20.0,FEMALE,Arts,8.795560466660355,8.391104346254467,6.6904147148184485,0.9349203153693657,195.54222869910214,8.112570773038607,False,8.794651723337669,A,0.9531944958918703
2073,24.0,Male,Business,7.969487172665327,7.777174623496618,5.101181849101793,1.919311627950568,158.77422341793047,3.6925368881073597,False,7.970781332989245,A,0.5824740179990092
